Standardized_SMILES,DICTrank
CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO[P](=O)(=O)O,1
[NH3+]CCC(O)([P](=O)(=O)O)[P](=O)(=O)O,1
O=[P-](=O)(O)C(O)(C[C+]1C=CC=[N+]=C1)[P-](=O)(=O)O,1
C[NH+]1CCN(C2=[NH+]c3ccccc3Oc3ccc(Cl)cc32)CC1,1
O=C([O-])c1cc(N=Nc2ccc([O-])c(C(=O)[O-])c2)ccc1[O-],1
CC[NH+](CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1,1
CCCc1nn(C)c2c(=O)[n-]c(-c3cc(S(=O)(=O)[NH+]4CC[NH+](C)CC4)ccc3OCC)nc12,1
[NH3+]C(Cc1cc(I)c(Oc2ccc([O-])c(I)c2)c(I)c1)C(=O)[O-],1
N=c1[n-]c(=O)c2ncn(COCCO)c2[n-]1,1
O=C([O-])c1cc(N=Nc2ccc(S(=O)(=O)N=c3cccc[n-]3)cc2)ccc1[O-],1
CC1CNc2c(cccc2S(=O)(=O)NC(CCC[NH+]=C(N)N)C(=O)[NH+]2CCC(C)CC2C(=O)[O-])C1,1
Cc1ccc(-n2nccn2)c(C(=O)[NH+]2CCN(c3nc4cc(Cl)ccc4o3)CCC2C)c1,1
CC([NH3+])(Cc1ccc([O-])c([O-])c1)C(=O)[O-],1
CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(C)O,1
CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,1
C=C1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12,1
C#CC1(O)CCC2C3CCC4=Cc5oncc5CC4(C)C3CCC21C,1
N=c1[n-]nc(-c2cccc(Cl)c2Cl)c(=N)[n-]1,1
CC(Cc1cc2c(c(C(N)=O)c1)N(CCCO)CC2)[NH2+]CCOc1ccccc1OCC(F)(F)F,1
OCCOCC[NH+]1CCN(C2=[NH+]c3ccccc3Sc3ccccc32)CC1,1
CC(CCC(=O)[O-])C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,1
CC(CS)C(=O)[NH+]1CCCC1C(=O)[O-],1
CC([NH2+]C(CCc1ccccc1)C(=O)[O-])C(=O)[NH+]1CCCC1C(=O)[O-],1
C[NH+]1CCCC1CCOC(C)(c1ccccc1)c1ccc(Cl)cc1,1
CC1C(=NC(=O)C([NH2+]OC(C)(C)C(=O)[O-])c2csc(=N)[n-]2)C(=O)N1S(=O)(=O)[O-],1
Cc1c(C(=O)NC(C(=O)NC(C)C(O)C(C)C(=O)NC(C(=O)NCCc2nc(-c3nc(C(=O)NCCC[S+](C)C)cs3)cs2)C(C)O)C(OC2OC(CO)C(O)C(O)C2OC2OC(CO)C(O)C(OC(N)=O)C2O)c2c[n-]cn2)[n-]c(C(CC(N)=O)[NH2+]CC([NH3+])C(N)=O)nc1=N,1
OCC1OC(n2cnc3c2[NH+]=CNCC3O)CC1O,1
CC(O)C1C(=O)[NH+]2C(C(=O)[O-])=C(SC3C[NH2+]C(C(=O)Nc4cccc(C(=O)[O-])c4)C3)C(C)C12,1
CSCCC(N=C(O)C(CO)N=C(O)C(Cc1ccc([O-])cc1)NC(=O)C([NH3+])CO)C(=O)NC(CCC(=O)[O-])C(=O)NC(Cc1cnc[n-]1)C(=O)NC(Cc1ccccc1)C(=O)NC(CCCNC(N)=[NH2+])C(=O)NC(Cc1c[nH]c2ccccc12)C(O)=NCC(O)=NC(CCCC[NH3+])C(=O)[NH+]1CCCC1C(O)=NC(C(O)=NCC(O)=NC(CCCC[NH3+])C(O)=NC(CCCC[NH3+])C(O)=NC(CCCNC(N)=[NH2+])C(O)=NC(CCCNC(N)=[NH2+])C(=O)[NH+]1CCCC1C(O)=NC(C(O)=NC(CCCC[NH3+])C(O)=NC(C(O)=NC(Cc1ccc([O-])cc1)C(=O)[NH+]1CCCC1C(O)=NC(CC(N)=O)C(O)=NCC(O)=NC(C)C(O)=NC(CCC(=O)[O-])C(O)=NC(CC(=O)[O-])C(O)=NC(CCC(=O)[O-])C(O)=NC(CO)C(O)=NC(C)C(O)=NC(CCC(=O)[O-])C(O)=NC(C)C(O)=NC(Cc1ccccc1)C(=O)[NH+]1CCCC1C(O)=NC(CC(C)C)C(O)=NC(CCC(=O)[O-])C(O)=NC(Cc1ccccc1)C(=O)[O-])C(C)C)C(C)C)C(C)C,1
N=c1[n-]c(=O)c2ncn(COC(CO)CO)c2[n-]1,1
CCC(=C(c1ccccc1)c1ccc(OCC[NH+](C)C)cc1)c1ccccc1,1
O=c1[n-]c([O-])cn1N=Cc1ccc([N+](=O)[O-])o1,1
O=C1C=NC(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,1
CC(C)(ON=C(C(=O)NC1C(=O)[NH+]2C(C(=O)[O-])=C(C[N+]3(CCNC(=O)c4ccc([O-])c([O-])c4Cl)CCCC3)CSC12)c1csc(=N)[n-]1)C(=O)[O-],1
COc1ccc(CC2c3cc(OC)c(OC)cc3CC[N+]2(C)CCC(=O)OCCCCCOC(=O)CC[N+]2(C)CCc3cc(OC)c(OC)cc3C2Cc2ccc(OC)c(OC)c2)cc1OC,1
CC1=C2N=C(C=C3N=C(C(C)C4=NC(C(CC(N)=O)C4(C)CCC(=O)NCC(C)OP([O])(=O)OC4C(CO)OC([n+]5c[n-]c6cc(C)c(C)cc65)C4O)C4(C)N=C1C(CCC(N)=O)C4(C)CC(N)=O)C(CCC(N)=O)C3(C)C)C(CCC(=N)O)C2(C)CC(N)=O,1
CC([NH2+]C(C)(C)C)C(=O)c1cccc(Cl)c1,1
O=C([O-])c1cccnc1,1
O=C(C(O)C(O)O)C(OC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)C(O)CO,1
OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O,1
OCC(O)C(O)C(O)C(O)COC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,1
[NH3+]CC[NH2+]CC[NH2+]CC[NH2+]CC[NH3+],1
CC(Cc1ccc([O-])c([O-])c1)([NH2+]N)C(=O)[O-],1
CC(=O)c1cc(C(O)[NH2+]C(C)Cn2ccc(-c3ccc(C#N)c(Cl)c3)n2)[n-]n1,1
CC(O)C(NC(=O)C1CSSCC(NC(=O)C(Cc2ccccc2)NC(=O)C[NH+]2CC[NH+](CC(=O)[O-])CC[NH+](CC(=O)[O-])CC[NH+](CC(=O)[O-])CC2)C(=O)NC(Cc2ccc([O-])cc2)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(CCCC[NH3+])C(=O)NC(C(C)O)C(=O)N1)C(=O)[O-],1
N=c1[n-]c(CC(=O)Nc2ccc(CC[NH2+]CC(O)c3ccccc3)cc2)cs1,1
OCC(S)CS,1
[NH3+]C1CC1c1ccccc1,1
CC(O)C[NH+]1CC[NH+](CC(=O)[O-])CC[NH+](CC(=O)[O-])CC[NH+](CC(=O)[O-])CC1,1
CNC(=O)C[NH+](CC[NH+](CC[NH+](CC(=O)[O-])CC(=O)NC)CC(=O)[O-])CC(=O)[O-],1
O=C([O-])C[NH+](CC[NH+](CC(=O)[O-])CC(=O)[O-])CC[NH+](CC(=O)[O-])CC(=O)[O-],1
O=C([O-])C[NH+]1CC[NH+](CC(=O)[O-])CC[NH+](C(CO)C(O)CO)CC[NH+](CC(=O)[O-])CC1,1
OCC(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,1
COc1ccc2c3c1OC1C(O)C=CC4C(C2)[NH+](C)CCC341,1
CCC1(O)CC2C[NH+](CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)[NH+](C)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CC[NH+]6CCC43C65)C2)C1,1
C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)(C)O)CC(O)CC1O,1
C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)CCCC(C)(C)O,1
CC(=O)OCC(=O)C12N=C(C)OC1CC1C3CC=C4CC(=O)C=CC4(C)C3C(O)CC12C,1
COC(=O)C1=CC2CC(=O)CCC2(C)C23OC2CC2(C)C(CCC24CCC(=O)O4)C13,1
C[NH2+]CC(=O)OCc1cccnc1N(C)C(=O)OC(C)[n+]1cnn(CC(O)(c2cc(F)ccc2F)C(C)c2nc(-c3ccc(C#N)cc3)cs2)c1,1
CC1CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,1
CCCCCOc1ccc(-c2ccc(-c3ccc(C(=O)NC4CC(O)C(O)NC(=O)C5C(O)C(C)C[NH+]5C(=O)C(C(C)O)NC(=O)C(C(O)C(O)c5ccc([O-])cc5)NC(=O)C5CC(O)C[NH+]5C(=O)C(C(C)O)NC4=O)cc3)cc2)cc1,1
CC(C)(C)NC(=O)C1C[NH+](Cc2cccnc2)CC[NH+]1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O,1
CCCCCOc1ccc(-c2cc(-c3ccc(C(=O)NC4CC(O)C(O)NC(=O)C5C(O)C(C)C[NH+]5C(=O)C(C(O)CC(N)=O)NC(=O)C(C(O)C(O)c5ccc([O-])c(OS(=O)(=O)[O-])c5)NC(=O)C5CC(O)C[NH+]5C(=O)C(C(C)O)NC4=O)cc3)no2)cc1,1
CC(=O)OCC[N+](C)(C)C,1
N[NH2+]CCc1ccccc1,1
C[N+]1(C)C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,1
C[N+]1(CC2CC2)CCC23c4c5ccc([O-])c4OC2C(=O)CCC3(O)C1C5,1
C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1,1
C=CC[N+]1(C2CC3C4CCC5CC(O)C([NH+]6CCOCC6)CC5(C)C4CCC3(C)C2OC(C)=O)CCCC1,1
CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C,1
COC(=O)C(c1ccccc1Cl)[NH+]1CCc2sccc2C1,1
OC(c1ccccc1)(c1ccccc1)C12CC[N+](CCOCc3ccccc3)(CC1)CC2,1
C[NH+]1CCC23c4c5ccc([O-])c4OC2C(O)C=CC3C1C5,1
CC(=O)NCCCS(=O)(=O)[O-],1
CC(C)C[NH+](CC(O[P](=O)(=O)O)C(Cc1ccccc1)NC(=O)OC1CCOC1)S(=O)(=O)c1ccc(N)cc1,1
CCC1(O)CC2C[NH+](CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)[NH+](C=O)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CC[NH+]6CCC43C65)C2)C1,1
O=C(OC1CC2CCC(C1)[N+]21CCCC1)C(O)(c1ccccc1)c1ccccc1,1
C[NH+]1C=CC=CC1=C=NO,1
CC(C[N+](C)(C)C)OC(=N)O,1
CC1C=CC=CC=CC=CC=CC=CC=CC(OC2OC(C)C(O)C([NH3+])C2O)CC2OC(O)(CC(O)CC(O)C(O)CCC(O)CC(O)CC(=O)OC(C)C(C)C1O)CC(O)C2C(=O)[O-],1
COc1cc([NH2+]C(C)CCC[NH3+])c2ncccc2c1,1
CC(=O)OC12COC1CC(O)C1(C)C(=O)C(=O)C3C(C)C(OC(=O)C(O)C(NC(=O)OC(C)(C)C)c4ccccc4)CC(O)(C(OC(=O)c4ccccc4)C21)C3(C)C,1
CC(OC1OCC[NH+](Cc2n[n-]c(=O)[n-]2)C1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,1
Cc1ccc([O-])c(C(CC[NH+](C(C)C)C(C)C)c2ccccc2)c1,1
Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)[NH+](C)C)cc1,1
CC(O)C1C(=O)[NH+]2C(C(=O)[O-])=C(SC3C[NH2+]C(C(=O)[NH+](C)C)C3)C(C)C12,1
CCC(C)C1NC(=O)C(Cc2ccc([O-])cc2)NC(=O)C([NH3+])CSSCC(C(=O)[NH+]2CCCC2C(=O)NC(CC(C)C)C(=O)NCC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(CCC(N)=O)NC1=O,1
O=C(CCCCCCC(O)=NO)Nc1ccccc1,1
CC(C)CC(N=C(O)C(CCC(=O)[O-])N=C(O)C(CCC(=N)O)N=C(O)C(CO)N=C(O)C(CC(C)C)N=C(O)C(CCCC[NH3+])N=C(O)CN=C(O)C(CC(C)C)N=C(O)C(N=C(O)C1CSSCC([NH3+])C(=O)NC(CO)C(=O)NC(CC(N)=O)C(=O)NC(CC(C)C)C(=O)NC(CO)C(O)=NC(C(C)O)C(O)=N1)C(C)C)C(=O)NC(Cc1cnc[n-]1)C(O)=NC(CCCC[NH3+])C(O)=NC(CC(C)C)C(O)=NC(CCC(N)=O)C(O)=NC(C(O)=NC(Cc1ccc([O-])cc1)C(=O)[NH+]1CCCC1C(O)=NC(CCCNC(N)=[NH2+])C(O)=NC(C(O)=NC(CC(N)=O)C(O)=NC(C(O)=NCC(O)=NC(CO)C(O)=NCC(O)=NC(C(=O)[NH+]1CCCC1C(N)=O)C(C)O)C(C)O)C(C)O)C(C)O,1
C[NH2+]C1C(O)C(OC2C(NC(=O)C(O)CC[NH3+])CC([NH3+])C(OC3OC(C[NH2+]CCO)=CCC3[NH3+])C2O)OCC1(C)O,1
O=S(=O)(Nc1ccccc1)c1cccc(C=CC(O)=NO)c1,1
NC(=[NH2+])c1ccc(OCCCCCOc2ccc(C(N)=[NH2+])cc2)cc1,1
C=C1C2=C(C)[NH+](C)CC[NH+]2C2CC[NH+](CCCC(=O)c3ccc(F)cc3)CC12,1
C[NH2+]C(CC(C)C)C(=O)NC1C(=O)NC(CC(N)=O)C(=O)NC2C(=O)Nc3c([O-])[n-]c(c([O-])[n-]c(=C(O)O)c4cc([O-])cc([O-])c4c4cc3ccc4[O-])C(OC3CC(C)([NH3+])C(O)C(C)O3)c3ccc(c(Cl)c3)Oc3cc2cc(c3OC2OC(CO)C(O)C(O)C2OC2CC(C)([NH2+]Cc3ccc(-c4ccc(Cl)cc4)cc3)C(O)C(C)O2)Oc2ccc(cc2Cl)C1O,1
COC1(C)C([NH+](C)C(=O)c2ccccc2)C2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,1
O=[N+]([O-])OC1COC2C(O)COC12,1
O=[N+]([O-])OC1COC2C(O[N+](=O)[O-])COC12,1
OCC[NH+]1CC[NH+](CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,1
CCOC(=O)C(CCc1ccccc1)[NH2+]C(C)C(=O)[NH+]1C(C(=O)[O-])CC2CCCCC21,1
NC(=[NH2+])NCCCCC1NC(=O)CCSSCC(C(N)=O)NC(=O)C2CCC[NH+]2C(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(CC(=O)[O-])NC(=O)CNC1=O,1
CC(=O)OC1=C2C(C)C(OC(=O)C(O)C(NC(=O)c3ccccc3)c3ccccc3)CC(O)(C(OC(=O)c3ccccc3)C3C4(OC(C)=O)COC4CC(O)C3(C)C1=O)C2(C)C,1
CCCCCc1cc([O-])c2c(c1)OC(C)(C)C1CCC(C)=CC21,1
CCCCCCC(C)(C)c1cc([O-])c2c(c1)OC(C)(C)C1CCC(=O)CC21,1
CC#CC1(O)CCC2C3=C(C4=C(CC3)CC(=O)CC4)C(c3ccc(N(C)C)cc3)CC21C,1
CC(=O)SC1C=C2CC(=O)CCC2(C)C2CCC3(C)C(CCC34CCC(=O)O4)C12,1
COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)[NH+]2CCCCC2C(=O)OC(C(C)CC2CCC(O)C(OC)C2)CC(=O)C(C)=CC(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C,1
COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)[NH+]2CCCCC2C(=O)OC(C(C)CC2CCC(OCCO)C(OC)C2)CC(=O)C(C)=CC(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C,1
CC(=O)OCC(=O)C1(O)CCC2C3CC=C4CC(=O)CCC4(C)C3(F)C(O)CC21C,1
CC(=O)OCC(=O)C1(O)CCC2C3CC=C4CC(=O)CCC4(C)C3C(=O)CC21C,1
CC(=O)OC1(C(C)=O)CCC2C3CC(C)=C4CC(=O)CCC4(C)C3CCC21C,1
CC(=O)OC1(C(C)=O)CCC2C3=CC(C)=C4CC(=O)CCC4(C)C3CCC21C,1
N=c1cc[n-]cc1N,1
CC12C=CC(=O)NC1CCC1C2CCC2(C)C(C(=O)Nc3cc(C(F)(F)F)ccc3C(F)(F)F)CCC12,1
CC(=O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,1
CN(C)c1cc(C[NH2+]CC(C)(C)C)c([O-])c2c1CC1CC3C([NH+](C)C)C(=O)C(C(N)=O)C(=O)C3(O)C(=O)C1C2=O,1
CCOC(=O)C1=CC(OC(CC)CC)C(NC(C)=O)C([NH3+])C1,1
CC(C)C(=O)Oc1ccc(CO)cc1C(CC[NH+](C(C)C)C(C)C)c1ccccc1,1
Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCCC(O)c3cc(Cl)ccc32)c(C)c1,1
COCCCCC(=NOCC[NH3+])c1ccc(C(F)(F)F)cc1,1
CCC(C)C(N=C(O)C(CCC(=O)[O-])N=C(O)C(CCC(=O)[O-])N=C(O)C(Cc1ccccc1)N=C(O)C(CC(=O)[O-])N=C(O)CN=C(O)C(CC(=N)O)N=C(O)CN=C(O)CNC(=O)CNC(=O)CNC(=O)C1CCC[NH+]1C(=O)C(CCCNC(N)=[NH2+])NC(=O)C1CCC[NH+]1C(=O)C([NH3+])Cc1ccccc1)C(=O)[NH+]1CCCC1C(=O)NC(CCC(=O)[O-])C(=O)NC(CCC(=O)[O-])C(=O)NC(Cc1ccc([O-])cc1)C(=O)NC(CC(C)C)C(=O)[O-],1
CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,1
CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(O[P](=O)(=O)O)C(O)C2O)[NH+](C)C1,1
CCC(C)C(NC(=O)C(Cc1ccc([O-])cc1)NC(=O)C(NC(=O)C(CCC[NH+]=C(N)N)NC(=O)C([NH3+])CC(=O)[O-])C(C)C)C(=O)NC(Cc1c[n-]cn1)C(=O)[NH+]1CCCC1C(=O)NC(Cc1ccccc1)C(=O)[O-],1
CCC(C)C(N=C(O)C(CC(C)C)N=C(O)C(CO)N=C(O)C(Cc1cnc[n-]1)N=C(O)C(N=C(O)C(CC(C)C)N=C(O)C(CO)N=C(O)C(N=C(O)C(Cc1ccc([O-])cc1)N=C(C)O)C(C)O)C(C)CC)C(=O)NC(CCC(=O)[O-])C(=O)NC(CCC(=O)[O-])C(=O)NC(CO)C(=O)NC(CCC(=N)O)C(=O)NC(CC(=N)O)C(O)=NC(CCC(=N)O)C(O)=NC(CCC(=N)O)C(O)=NC(CCC(=O)[O-])C(O)=NC(CCCC[NH3+])C(O)=NC(CC(N)=O)C(O)=NC(CCC(=O)[O-])C(O)=NC(CCC(N)=O)C(O)=NC(CCC(=O)[O-])C(O)=NC(CC(C)C)C(O)=NC(CC(C)C)C(O)=NC(CCC(=O)[O-])C(O)=NC(CC(C)C)C(O)=NC(CC(=O)[O-])C(O)=NC(CCCC[NH3+])C(O)=NC(Cc1c[nH]c2ccccc12)C(O)=NC(C)C(O)=NC(CO)C(O)=NC(CC(C)C)C(O)=NC(Cc1c[nH]c2ccccc12)C(O)=NC(CC(N)=O)C(O)=NC(Cc1c[nH]c2ccccc12)C(O)=NC(Cc1ccccc1)C(N)=O,1
CCC(C)C1N=C(O)C(CCCNC(N)=[NH2+])N=C(O)C(CC(=O)[O-])N=C(O)C(CC(C)C)N=C(O)C(CCCC[NH3+])N=C(O)C(CC(C)C)N=C(O)CN=C(O)C(Cc2ccccc2)N=C(O)C(N=C(O)CN=C(O)C(CCCC[NH3+])N=C(O)C(CO)N=C(O)C(CC(C)C)N=C(O)CN=C(O)C(CCCC[NH3+])N=C(O)C(CCCC[NH3+])N=C(O)C(CC(=N)O)N=C(O)C(C)N=C(O)CN=C(O)C(CCCC[NH3+])N=C(O)C(Cc2ccc([O-])cc2)N=C(O)C(CCCC[NH3+])N=C(O)C(CCCNC(N)=[NH2+])N=C(O)C(C)N=C(O)C(CC(=N)O)N=C(O)C2CCC[NH+]2C(=O)C(Cc2cnc[n-]2)N=C(O)C(CCC(=O)[O-])N=C(O)C(CCC(=N)O)N=C(O)CN=C(O)C2CCC[NH2+]2)CSSCC(C(=O)[O-])N=C(O)CNC(=O)C(CC(C)C)NC(=O)CNC(=O)C(CO)NC(=O)C(CCSC)NC(=O)C(CO)NC(=O)CNC1=O,1
[NH3+]CCCCCC(=O)[O-],1
CCC(C)C1OC2(CCC1C)CC1CC(CC=C(C)C(OC3CC(OC)C(OC4CC(OC)C(O)C(C)O4)C(C)O3)C(C)C=CC=C3COC4C(O)C(C)=CC(C(=O)O1)C34O)O2,1
O=C([O-])C[NH+](CC[NH+](CC(=O)[O-])CC(=O)[O-])CC(=O)[O-],1
CCC(C)C(N=C(O)C(Cc1ccccc1)N=C(O)C(CCC(=O)[O-])N=C(O)C(CCCCN=C(O)COCCOCCN=C(O)COCCOCCN=C(O)CCC(N=C(O)CCCCCCCCCCCCCCCCC(=O)[O-])C(=O)[O-])N=C(O)C(C)N=C(O)C(C)N=C(O)C(CCC(=N)O)N=C(O)CN=C(O)C(CCC(=O)[O-])N=C(O)C(CC(C)C)N=C(O)C(Cc1ccc([O-])cc1)N=C(O)C(CO)N=C(O)C(CO)N=C(O)C(N=C(O)C(CC(=O)[O-])N=C(O)C(CO)N=C(O)C(N=C(O)C(Cc1ccccc1)N=C(O)C(N=C(O)CN=C(O)C(CCC(=O)[O-])N=C(O)C(C)(C)NC(=O)C([NH3+])Cc1cnc[n-]1)C(C)O)C(C)O)C(C)C)C(=O)NC(C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(C)C)C(=O)NC(C(=O)NC(CCCNC(N)=[NH2+])C(O)=NCC(O)=NC(CCCNC(N)=[NH2+])C(O)=NCC(=O)[O-])C(C)C,1
CCC[NH+]=C1SC(=Cc2ccc(OCC(O)CO)c(Cl)c2)C(=O)N1c1ccccc1C,1
CCC(c1cccc([O-])c1)C(C)C[NH+](C)C,1
CCC(C(N)=O)[NH+]1CCCC1=O,1
[NH3+]CCCCC([NH2+]C(CCc1ccccc1)C(=O)[O-])C(=O)[NH+]1CCCC1C(=O)[O-],1
CCNC(=O)C1CCC[NH+]1C(=O)C(CCCNC(N)=[NH2+])NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(Cc1ccc([O-])cc1)NC(=O)C(CO)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1cnc[n-]1)NC(=O)C1CCC(=O)N1,1
CCCCC(NC(C)=O)C(=O)NC1CC(=O)NCCCCC(C(=O)[O-])NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(CCC[NH+]=C(N)N)NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2c[n-]cn2)NC1=O,1
[NH3+]CC(CC(=O)[O-])c1ccc(Cl)cc1,1
CCC1=C(C)c2cc3[nH]c(cc4[nH]c(cc5nc(cc1n2)C(C)=C5C(C)O)c(C)c4CCC(=O)[O-])c(CCC(=O)[O-])c3C,1
CCC(C)CC(C)CCCCCCCCC(=O)NC1CC(O)C([NH2+]CC[NH3+])NC(=O)C2C(O)CC[NH+]2C(=O)C(C(O)CC[NH3+])NC(=O)C(C(O)C(O)c2ccc([O-])cc2)NC(=O)C2CC(O)C[NH+]2C(=O)C(C(C)O)NC1=O,1
[NH3+]C(Cc1ccc([O-])cc1)C(=O)[O-],1
CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,1
CCc1cc(C(C)=NOCc2ccc(C3CCCCC3)c(C(F)(F)F)c2)ccc1C[NH+]1CC(C(=O)[O-])C1,1
CCc1[n-]c(=N)[n-]c(=N)c1-c1ccc(Cl)cc1,1
NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,1
CCCC(=O)OCOC(=O)C1=C(C)N=C(C)C(C(=O)OC)C1c1cccc(Cl)c1Cl,1
CC(S)C(=O)NCC(=O)[O-],1
C[NH2+]Cc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,1
Cc1ccc(NC(=O)C2CCC[NH+](C(=O)c3c(C)cccc3F)C2c2ccc([NH2+]C3CCCC3)cc2)cc1C(F)(F)F,1
NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,1
CCC(=O)N(c1ccccc1)C1(COC)CC[NH+](CCc2cccs2)CC1,1
CCC(C)C(N=C(O)C(CO)N=C(O)C(CCCC[NH3+])N=C(O)CN=C(O)C(CCCC[NH3+])N=C(O)C(CC(=O)[O-])N=C(O)C(Cc1cnc[n-]1)N=C(O)C(CC(C)C)N=C(O)C(CC(C)C)N=C(O)C(CCC(=N)O)N=C(O)C(Cc1cnc[n-]1)N=C(O)C(CCC(=O)[O-])N=C(O)C(CO)N=C(O)C(NC(=O)C(C)[NH3+])C(C)C)C(=O)NC(CCC(N)=O)C(=O)NC(CC(=O)[O-])C(=O)NC(CC(C)C)C(=O)NC(CCCNC(N)=[NH2+])C(=O)NC(CCCNC(N)=[NH2+])C(O)=NC(CCCNC(N)=[NH2+])C(O)=NC(CCC(=O)[O-])C(O)=NC(CC(C)C)C(O)=NC(CC(C)C)C(O)=NC(CCC(=O)[O-])C(O)=NC(CCCC[NH3+])C(O)=NC(CC(C)C)C(O)=NC(CC(C)C)C(O)=NC(C)(C)C(O)=NC(CCCC[NH3+])C(O)=NC(CC(C)C)C(O)=NC(Cc1cnc[n-]1)C(O)=NC(C(O)=NC(C)C(N)=O)C(C)O,1
C=C(CC)C(=O)c1ccc(OCC(=O)[O-])c(Cl)c1Cl,1
Cc1ccccc1[NH+]1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2[NH2+]C1C,1
CC1Cc2ccccc2N1[N-]C(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,1
CSCCC1N=C(O)C(CC(C)C)N=C(O)C(CCCNC(N)=[NH2+])N=C(O)C(CO)N=C(O)C2CSSCC3N=C(O)C(CO)N=C(O)CN=C(O)C(C(C)O)N=C(O)C(CSSCC([NH3+])C(=O)NC(CCCC[NH3+])C(=O)NCC(=O)NC(CCCC[NH3+])C(=O)NCC(=O)NC(C)C(O)=NC(CCCC[NH3+])C(O)=N2)N=C(O)C(CSSCC(C(=N)O)N=C(O)C(CCCC[NH3+])N=C(O)CN=C(O)C(CO)N=C(O)C(CCCNC(N)=[NH2+])NC3=O)NC(=O)C(CC(=O)[O-])NC(=O)C(Cc2ccc([O-])cc2)NC1=O,1
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,1
NS(=O)(=O)c1cc2c(cc1Cl)[NH+]=CNS2(=O)=O,1
NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,1
COc1cnc(-n2cnc(C)n2)c2c1c(C(=O)C(=O)[NH+]1CC[NH+](C(=O)c3ccccc3)CC1)cn2CO[P](=O)(=O)O,1
CC1=[NH+]S(=O)(=O)c2cc(Cl)ccc2N1,1
NS(=O)(=O)Cc1noc2ccccc12,1
Cc1cn[n-]c1,1
